# DUSTEM extinction cross-section for NH=10^21 H/cm2 : sigma (x 1e-21) [cm2/H]
# 
# Grain types 
# nr of grain types - nr of lambda
# lambda (microns)   ABS(1) ... ABS(ntype)  SCA(1) ... SCA(ntype)  EXT(Total)
# 
# CM20 CM20 aPyM5 aOlM5
 4   800
  6.737200E-002  1.826275E+000  5.231723E-002  1.568918E-001  1.585513E-001  7.664169E-003  4.345424E-002  1.720632E-001  1.634602E-001  2.580677E+000
  6.847900E-002  1.883455E+000  5.290919E-002  1.588118E-001  1.604704E-001  7.760477E-003  4.372079E-002  1.734494E-001  1.649301E-001  2.645507E+000
  6.960400E-002  1.943857E+000  5.356633E-002  1.607910E-001  1.624295E-001  7.864095E-003  4.394465E-002  1.736717E-001  1.651943E-001  2.711319E+000
  7.074700E-002  2.004520E+000  5.422234E-002  1.628265E-001  1.644276E-001  7.971311E-003  4.423312E-002  1.745789E-001  1.661491E-001  2.778929E+000
  7.190900E-002  2.066788E+000  5.492839E-002  1.649949E-001  1.665797E-001  8.084866E-003  4.451902E-002  1.758705E-001  1.673838E-001  2.849149E+000
  7.309100E-002  2.128717E+000  5.565517E-002  1.673908E-001  1.688222E-001  8.204034E-003  4.475857E-002  1.762260E-001  1.678710E-001  2.917645E+000
  7.429100E-002  2.190171E+000  5.642790E-002  1.696682E-001  1.710375E-001  8.330722E-003  4.504299E-002  1.774725E-001  1.690531E-001  2.987203E+000
  7.551100E-002  2.246059E+000  5.725530E-002  1.721948E-001  1.734580E-001  8.455659E-003  4.531529E-002  1.785761E-001  1.701556E-001  3.051469E+000
  7.675200E-002  2.293591E+000  5.814428E-002  1.748187E-001  1.759661E-001  8.582300E-003  4.561949E-002  1.792461E-001  1.708139E-001  3.106782E+000
  7.801200E-002  2.299812E+000  5.905659E-002  1.770019E-001  1.782507E-001  8.641716E-003  4.670921E-002  1.791178E-001  1.709878E-001  3.119578E+000
  7.929400E-002  2.283542E+000  5.997151E-002  1.793955E-001  1.803088E-001  8.677068E-003  4.613863E-002  1.794105E-001  1.710761E-001  3.108520E+000
  8.059600E-002  2.255102E+000  6.086515E-002  1.812967E-001  1.821561E-001  8.662464E-003  4.612499E-002  1.795287E-001  1.707781E-001  3.084514E+000
