# wave ext unc
5.292428016662598 0.031665533781051636 0.007351012900471687
5.327933311462402 0.030126716941595078 0.007496898993849754
5.363677024841309 0.02853715792298317 0.0070145148783922195
5.399660110473633 0.026904046535491943 0.00723896874114871
5.435884475708008 0.02475259080529213 0.007533570751547813
5.472352981567383 0.029698077589273453 0.007268345449119806
5.509065628051758 0.02728850021958351 0.006241615861654282
5.546024322509766 0.026586605235934258 0.0059678866527974606
5.583230972290039 0.029652658849954605 0.0058318073861300945
5.620687007904053 0.029453376308083534 0.0067513021640479565
5.658394813537598 0.030525432899594307 0.0065873307175934315
5.696354866027832 0.027750935405492783 0.005649168509989977
5.734570026397705 0.028108613565564156 0.006349838338792324
5.773041725158691 0.027406271547079086 0.006445616018027067
5.811771869659424 0.03134280443191528 0.006244071293622255
5.850761413574219 0.030998941510915756 0.006718507967889309
5.890012264251709 0.03089841827750206 0.0064753335900604725
5.929526329040527 0.024849679321050644 0.006525612901896238
5.969305992126465 0.025222305208444595 0.00628761388361454
6.009352207183838 0.023296216502785683 0.006362391635775566
6.0496673583984375 0.026091018691658974 0.006331302225589752
6.09025239944458 0.025898363441228867 0.006535253021866083
6.131110191345215 0.023755311965942383 0.0065862019546329975
6.172242641448975 0.026861753314733505 0.0064725675620138645
6.213650226593018 0.02413954958319664 0.0065366546623408794
6.255335807800293 0.0265403650701046 0.006225843448191881
6.297300815582275 0.024698317050933838 0.005889269057661295
6.339547634124756 0.030988279730081558 0.0056565385311841965
6.382077693939209 0.028433481231331825 0.0065297940745949745
6.424893379211426 0.02817516215145588 0.00649673817679286
6.467996597290039 0.027698202058672905 0.005483219400048256
6.511388301849365 0.02461943030357361 0.00519486702978611
6.5550713539123535 0.024902837350964546 0.005511850118637085
6.5990471839904785 0.025786135345697403 0.005968406796455383
6.643318176269531 0.02393375150859356 0.006851573009043932
6.6878862380981445 0.026080837473273277 0.005806767847388983
6.732753276824951 0.023207293823361397 0.006028866861015558
6.777921199798584 0.022643467411398888 0.006140409968793392
6.823391914367676 0.02452903613448143 0.006184977944940329
6.869168281555176 0.02389669045805931 0.005671478807926178
6.915251731872559 0.023504069074988365 0.005870483350008726
6.961644172668457 0.024152206256985664 0.005584989674389362
7.008347988128662 0.028332650661468506 0.005785658489912748
7.055364608764648 0.02691800706088543 0.0049263546243309975
7.102697372436523 0.030180254951119423 0.005538837984204292
7.150346755981445 0.027040064334869385 0.006272002123296261
7.198317050933838 0.027717305347323418 0.005168156698346138
7.246608734130859 0.029005438089370728 0.005477316677570343
7.295224189758301 0.025712672621011734 0.005531908944249153
7.344165802001953 0.02437262423336506 0.005273811053484678
7.393435478210449 0.028865966945886612 0.005166250746697187
7.443036079406738 0.024077415466308594 0.006053210236132145
7.593842029571533 0.0282317865639925 0.004542653448879719
7.644786834716797 0.026880379766225815 0.005724327173084021
7.696073532104492 0.02785135619342327 0.005936534609645605
7.74770450592041 0.02819482795894146 0.005627701990306377
7.799682140350342 0.029205432161688805 0.005133806262165308
7.904684066772461 0.03323597088456154 0.005272787529975176
7.957714557647705 0.031061235815286636 0.005664511118084192
8.011100769042969 0.028663119301199913 0.006240048445761204
8.064845085144043 0.02974247932434082 0.0058009689673781395
8.118949890136719 0.0316210575401783 0.005484122317284346
8.173418045043945 0.03532794862985611 0.005936415866017342
8.228250503540039 0.033392779529094696 0.005012763664126396
8.283451080322266 0.03447982296347618 0.005557353142648935
8.339021682739258 0.034289587289094925 0.006109889131039381
8.394966125488281 0.03651686757802963 0.005463446956127882
8.50798225402832 0.03948650136590004 0.005311870947480202
8.565059661865234 0.03535265475511551 0.005336035043001175
8.622520446777344 0.03694772347807884 0.005715953651815653
8.680366516113281 0.03756844997406006 0.0050242189317941666
8.738601684570312 0.041261572390794754 0.005324659403413534
8.797225952148438 0.04443000629544258 0.005711603909730911
8.856244087219238 0.048493724316358566 0.005602294113487005
8.915657997131348 0.05222286656498909 0.0047244722954928875
8.975471496582031 0.05513765662908554 0.005438337568193674
9.035684585571289 0.058863379061222076 0.004850182216614485
9.096302032470703 0.06025775149464607 0.005391654092818499
9.157327651977539 0.06505288183689117 0.005526725668460131
9.218761444091797 0.0703444704413414 0.005885373800992966
9.280607223510742 0.07215730100870132 0.0053154402412474155
9.342866897583008 0.07112449407577515 0.0058578019961714745
9.405546188354492 0.07293245941400528 0.0050238994881510735
9.468645095825195 0.075543113052845 0.005316214170306921
9.532167434692383 0.0766642615199089 0.006152747664600611
9.596115112304688 0.08468636125326157 0.0061910757794976234
9.660492897033691 0.0831732377409935 0.006017918232828379
9.725301742553711 0.08099152892827988 0.005118547007441521
9.790546417236328 0.08119316399097443 0.005012281239032745
9.856229782104492 0.08261724561452866 0.005573862697929144
9.922351837158203 0.08208604902029037 0.006465758662670851
9.98891830444336 0.07939404249191284 0.005996240768581629
10.055931091308594 0.08155667036771774 0.006114589981734753
10.123394012451172 0.08021111786365509 0.005370313301682472
10.191308975219727 0.07641278207302094 0.006157843861728907
10.259679794311523 0.07050017267465591 0.005924874916672707
10.328508377075195 0.06682104617357254 0.005008295644074678
10.397798538208008 0.067921943962574 0.0056061954237520695
10.467554092407227 0.06484029442071915 0.006551423110067844
10.537778854370117 0.06464266777038574 0.0059255575761199
10.60847282409668 0.06625469774007797 0.004610943142324686
10.679641723632812 0.06489268690347672 0.004816326778382063
10.751288414001465 0.05786048620939255 0.005547895096242428
10.823415756225586 0.05660277232527733 0.004647872410714626
10.896026611328125 0.05834965035319328 0.005997685715556145
10.969123840332031 0.05888522043824196 0.005195770878344774
11.042715072631836 0.05948314070701599 0.00483669713139534
11.116796493530273 0.0552331916987896 0.00500877620652318
11.191375732421875 0.0508381724357605 0.004033566918224096
11.266456604003906 0.04859516769647598 0.005963633302599192
11.342040061950684 0.04977109655737877 0.005721167661249638
11.418130874633789 0.04752979800105095 0.004849657416343689
11.494730949401855 0.04785224050283432 0.006172324996441603
11.571846008300781 0.04477379843592644 0.004865020047873259
11.649477005004883 0.04639565199613571 0.0054533579386770725
11.727630615234375 0.044496357440948486 0.005326217506080866
11.806306838989258 0.04242965951561928 0.0045351674780249596
11.885512351989746 0.039172057062387466 0.005511719733476639
11.965248107910156 0.035620685666799545 0.005120882764458656
12.045519828796387 0.03960762545466423 0.005361025221645832
12.12632942199707 0.03647226095199585 0.007065291050821543
12.207681655883789 0.03260431066155434 0.005218198522925377
12.289579391479492 0.03172927349805832 0.006009759847074747
12.372028350830078 0.020223191007971764 0.00667603500187397
12.455028533935547 0.026881171390414238 0.005090363789349794
12.53858470916748 0.030983230099081993 0.004961636383086443
12.622703552246094 0.03393951803445816 0.00489322654902935
12.707386016845703 0.028925547376275063 0.005139745306223631
12.792635917663574 0.031071046367287636 0.005173822399228811
12.878458023071289 0.030682411044836044 0.004571274854242802
12.964855194091797 0.029181718826293945 0.004534419625997543
13.05183219909668 0.028985347598791122 0.004208662547171116
13.139392852783203 0.02292550541460514 0.004131196532398462
13.227540969848633 0.02919701114296913 0.004670366179198027
13.316280364990234 0.02464696392416954 0.004258735105395317
13.40561580657959 0.025244440883398056 0.0035057086497545242
13.495550155639648 0.028660466894507408 0.003936683759093285
13.586088180541992 0.03316531330347061 0.006077378056943417
13.67723274230957 0.02709241770207882 0.006312595214694738
13.768989562988281 0.027918623760342598 0.005648066755384207
13.86136245727539 0.029309166595339775 0.004761045798659325
13.954355239868164 0.020130719989538193 0.006514476612210274
14.047969818115234 0.022393405437469482 0.005609915126115084
14.142215728759766 0.021311389282345772 0.005946385208517313
14.237091064453125 0.02175690047442913 0.005748805124312639
14.332603454589844 0.02906917780637741 0.0074309734627604485
14.428756713867188 0.02770579792559147 0.005541886202991009
14.525554656982422 0.025663701817393303 0.005778996739536524
14.623002052307129 0.02419910579919815 0.005231049377471209
14.72110366821289 0.01991279236972332 0.004939378704875708
14.819862365722656 0.03141709417104721 0.005416254512965679
14.91928482055664 0.028386197984218597 0.006832439918071032
15.019372940063477 0.025151792913675308 0.005908017046749592
15.120134353637695 0.025833992287516594 0.005422214046120644
15.22157096862793 0.02327638491988182 0.005078230518847704
15.323686599731445 0.02832857333123684 0.005953595042228699
15.426488876342773 0.02458881214261055 0.005712620448321104
15.529982566833496 0.024895306676626205 0.006732545793056488
15.63416862487793 0.026599131524562836 0.005203086417168379
15.739053726196289 0.023840298876166344 0.005977293476462364
15.844642639160156 0.025494497269392014 0.005998640321195126
15.950939178466797 0.03499586135149002 0.008016862906515598
16.057950973510742 0.028082534670829773 0.005063813645392656
16.165679931640625 0.032694458961486816 0.006759098265320063
16.27412986755371 0.023675695061683655 0.005489405710250139
16.38330841064453 0.03129284083843231 0.0052319783717393875
16.49321746826172 0.04174668714404106 0.006156619638204575
16.603866577148438 0.037146713584661484 0.007213789504021406
16.715255737304688 0.03435559198260307 0.009704197756946087
16.827392578125 0.0356067530810833 0.005112724378705025
16.940284729003906 0.030464326962828636 0.006738782394677401
17.053932189941406 0.023050768300890923 0.007881104946136475
17.16834259033203 0.03185853734612465 0.0057213688269257545
17.283519744873047 0.03959600254893303 0.00522136315703392
17.399471282958984 0.03599575161933899 0.004145895596593618
17.516197204589844 0.03866821527481079 0.008269606158137321
17.633708953857422 0.030354851856827736 0.005774896591901779
17.75200653076172 0.031434815376996994 0.005299546755850315
17.87110137939453 0.03787938132882118 0.006358835846185684
17.99099349975586 0.03523911535739899 0.0064058746211230755
18.1116886138916 0.03792931139469147 0.005860461387783289
18.233196258544922 0.037256594747304916 0.006956856232136488
18.355518341064453 0.032439276576042175 0.005892881657928228
18.47865867614746 0.03909951448440552 0.01012455578893423
18.60262680053711 0.03366979584097862 0.008854053914546967
18.72742462158203 0.03808269277215004 0.019421422854065895
18.85306167602539 0.039152320474386215 0.01069780346006155
18.979541778564453 0.03637136146426201 0.009545817971229553
19.106868743896484 0.0267037320882082 0.008091889321804047
19.23505401611328 0.04433145374059677 0.0052816919051110744
19.364097595214844 0.03821823373436928 0.011411171406507492
19.494003295898438 0.025777030736207962 0.007194305770099163
19.62478256225586 0.03211347013711929 0.007903749123215675
19.756439208984375 0.04078308865427971 0.008138555102050304
19.888980865478516 0.035383835434913635 0.010483917780220509
20.022409439086914 0.03299911320209503 0.007049516309052706
20.156734466552734 0.03392519801855087 0.011293425224721432
20.29195785522461 0.040653251111507416 0.011400701478123665
20.42809295654297 0.03789873421192169 0.01801237091422081
20.565139770507812 0.04655048996210098 0.008027950301766396
20.703105926513672 0.02958841621875763 0.004806053824722767
20.98181915283203 0.04497912898659706 0.00849512405693531
21.12257957458496 0.03734602779150009 0.009443351998925209
21.264284133911133 0.030074343085289 0.0056093898601830006
21.406940460205078 0.03232599049806595 0.006802618037909269
21.550556182861328 0.03951917216181755 0.007373605389147997
21.84067726135254 0.03848005086183548 0.00945881474763155
21.987199783325195 0.03821595385670662 0.008493762463331223
22.13470458984375 0.03928341343998909 0.01071021519601345
22.283199310302734 0.03956502676010132 0.011358137242496014
22.43269157409668 0.02724682353436947 0.00943575520068407
22.58318519592285 0.0391482412815094 0.010813846252858639
22.73468780517578 0.034529607743024826 0.010581029579043388
22.8872127532959 0.03759496286511421 0.012398609891533852
23.195329666137695 0.042817551642656326 0.010090643540024757
23.350940704345703 0.03328603506088257 0.00871168915182352
23.50759506225586 0.028724202886223793 0.005304836668074131
23.665298461914062 0.038170814514160156 0.006586097646504641
23.82406234741211 0.03834184631705284 0.00774961244314909
23.983890533447266 0.03241642192006111 0.008463991805911064
24.144794464111328 0.033633846789598465 0.009254052303731441
24.306774139404297 0.030870884656906128 0.008563959039747715
24.46984100341797 0.044392187148332596 0.014559452421963215
24.634002685546875 0.03665069118142128 0.006616148166358471
24.79926300048828 0.03790345788002014 0.008038545958697796
24.965633392333984 0.03573532775044441 0.008967462927103043
25.133121490478516 0.03608544543385506 0.009207823313772678
25.30173110961914 0.03625192120671272 0.009379519149661064
25.471473693847656 0.03197522833943367 0.009443884715437889
25.642356872558594 0.03967747092247009 0.005224259104579687
25.81438446044922 0.0459120012819767 0.006775823421776295
25.987564086914062 0.032692261040210724 0.008260156959295273
26.161907196044922 0.034694164991378784 0.0063841980881989
26.337419509887695 0.021380066871643066 0.006334629841148853
26.514108657836914 0.026277558878064156 0.00613103061914444
26.691984176635742 0.030527422204613686 0.00578884594142437
26.871051788330078 0.02401883341372013 0.006594367325305939
27.051326751708984 0.00904140342026949 0.0063558840192854404
27.232803344726562 0.032792408019304276 0.004709091503173113
27.41550064086914 0.03265061601996422 0.008086550049483776
27.599422454833984 0.023604869842529297 0.007999667897820473
27.78458023071289 0.027075648307800293 0.008795658126473427
27.970977783203125 0.018391400575637817 0.006956541445106268
28.158626556396484 0.032419025897979736 0.017646681517362595
28.3475341796875 0.022183865308761597 0.006984040606766939
28.537708282470703 0.03023575060069561 0.01069058571010828
28.729164123535156 0.020550284534692764 0.004526361357420683
28.921897888183594 0.033167678862810135 0.010545139200985432
29.115928649902344 0.022469401359558105 0.007528258487582207
